index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,labels,parkingSpace,highlight,newDevelopmentFinished
9,103168498,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/ea/df/1180494131.jpg,11839,34,5,530000.0,flat,sale,180.0,True,6,3,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5362507,-6.2903115,False,https://www.idealista.com/inmueble/103168498/,1732,"PLAZA ESPAÑA - Piso situado en una de las mejores y más tranquilas zona residenciales del centro de la ciudad, junto a la PLAZA DE ESPAÑA, a escasos metros del paseo de la Alameda, y a pocos minutos andando de la playa de La Caleta. Muy a la mano de todos los centros de interés de ocio y cultura que le ofrece la zona.  180 m2, 6 habitaciones, 3 baños, cocina con lavadero, TERRAZA, LUMINOSO y con vistas al muelle. Finca con ASCENSOR y posibilidad de adquirir GARAJE para una mayor comodidad. Estupenda OCASIÓN para adquirir la casa que siempre quiso tener en una de las mejores zonas de la ciudad. Distancia al mar: 100m e-INMOBILIA: te asomamos a tus sueños.. . * Nuestros precios no incluyen impuestos, gastos notariales, registrales ni honorarios de la agencia, los cuales le serán detallados en su visita con total TRANSPARENCIA. ** e-INMOBILIA pone a su disposición el documento informativo abreviado de la propiedad (según decreto 218/2005, del 11 de octubre). Disponemos de seguro de caución, para la protección de importes entregados como señal para la reserva del inmueble.",False,good,False,True,2944.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 80000.0}",{'groupDescription': 'Destacado'},
10,103255069,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/a7/58/1183461438.jpg,11842,36,bj,205000.0,flat,sale,83.0,True,1,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5370656,-6.2968773,False,https://www.idealista.com/inmueble/103255069/,2097,"PLAZA ESPAÑA - Estupendo piso en pleno corazón de la ciudad, junto a las plazas y calles más típicas, a pocos metros andando de la Plaza España con una gran oferta de ocio y cultural que hacen que la zona esté llena de vida durante todo el día. Cerca de las principales universidades de la ciudad y la mejor playa urbana de la provincia Playa de la Caleta.  83 m2, 1 habitación, 1 baño, salón, cocina equipada, REFORMADO y listo para ser disfrutado desde el primer momento. Edificio rehabilitado con ASCENSOR. Magnífica OPORTUNIDAD para adquirir una vivienda en la mejor zona del centro de Cádiz.  Distancia al mar: 300 metros e-INMOBILIA: te asomamos a tus sueños.. . * Nuestros precios no incluyen impuestos, gastos notariales, registrales ni honorarios de la agencia, los cuales le serán detallados en su visita con total TRANSPARENCIA. ** e-INMOBILIA pone a su disposición el documento informativo abreviado de la propiedad (según decreto 218/2005, del 11 de octubre). Disponemos de seguro de caución, para la protección de importes entregados como señal para la reserva del inmueble.",True,good,False,True,2470.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
11,103272392,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/83/fa/1184026648.jpg,11844,43,1,320000.0,flat,sale,94.0,True,3,2,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5324755,-6.295277,False,https://www.idealista.com/inmueble/103272392/,1610,"CENTRO HISTÓRICO - Vivienda muy especial totalmente restaurada con muchísimo estilo y diseño. Situada en una de las mejores y más tranquilas zona residenciales del centro de la ciudad, a escasos metros de la Plaza España, cerca del Mercado Central y a pocos minutos andando de la Playa de La Caleta. Rodeado de calles, plazas y edificios llenos de historia, podrá disfrutar, con tan sólo poner un pie en la calle, de toda la magnífica oferta cultural y de ocio que le ofrece la zona, además de vivir cómodamente por todos los servicios que rodean a este magnífico inmueble. 94 m2, 3 habitaciones, 2 baños, cocina, salón, con BALCONES a la calle. Totalmente REFORMADO y restaurado con excepcional gusto. Posibilidad de obtener licencia VFT. Estupenda OCASIÓN para adquirir la casa que siempre quiso tener en una de las mejores zonas de la ciudad para vivirla o para sacar una gran rentabilidad. Distancia a la playa: 700 metros. e-INMOBILIA: te asomamos a tus sueños.. . * Nuestros precios no incluyen impuestos, gastos notariales, registrales ni honorarios de la agencia, los cuales le serán detallados en su visita con total TRANSPARENCIA. ** e-INMOBILIA pone a su disposición el documento informativo abreviado de la propiedad (según decreto 218/2005, del 11 de octubre). Disponemos de seguro de caución, para la protección de importes entregados como señal para la reserva del inmueble.",True,good,False,False,3404.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
12,103696035,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/bc/98/1197478520.jpg,VEL00980758,11,bj,125000.0,studio,sale,35.0,True,0,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5366151,-6.2991494,False,https://www.idealista.com/inmueble/103696035/,2184,"VELAMAR les ofrece este coqueto estudio con registro turístico VFT en Cádiz, en el barrio del Mentidero. La vivienda es un estudio en planta baja completamente reformado y muy aprovechado con un salón cocina comedor muy práctico, con el espacio para dormir elevado debido a la gran altura de los techos que le proporciona una magnífica temperatura, y un cómodo cuarto de baño. El espacio cuenta con ventilación natural debido a sus ventanas bien situadas. Aprovecha la oportunidad de invertir en un espacio con licencias de alquiler turístico en vigor o como segunda residencia en un edificio tranquilo y en una de las mejores zonas del casco antiguo de Cádiz para pasar temporadas. La zona cuenta con numerosos servicios, rodeado de centros educativos, comercios, supermercados, paradas de autobús y tren, etc.. . (Planta Baja) Impuestos, Gastos de agencia y gastos de la compra no incluidos en el precio.",False,good,False,False,3571.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Estudio'}",True,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
13,102757422,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/86/d2/1176408823.jpg,P2520,24,1,363000.0,flat,sale,107.0,True,4,2,Cortadura - Zona Franca,Cádiz,Cádiz,Cortadura - Zona Franca,es,36.5010557,-6.271222,False,https://www.idealista.com/inmueble/102757422/,2538,"Esta vivienda BUSCA fanático del SUBMARINO AMARILLO* que le sepa sacar partido a su FABULOSA UBICACIÓN. Posibilidades: - Saca todo lo aprendido de los programas de reforma que ve en T.V y tenga la casa de sus sueños. - Estancias amplias y divisiones en tabiques. Podrá distribuir el inmueble de la manera que mas le convenga.  - Grandes posibilidades como producto de inversión, en caso de que su compra no fuera destinada para vivienda habitual. Interesante: - Metros para poder recrearte y hacer la casa de sus sueños. - Estancias exteriores y luminosas. - Haciendo esquina, por lo que solo los pisos de este lado del edificio poseen tantas estancias exteriores.  - No se preocupe por el ruido. Los cerramientos son de la mejor calidad.  Localización: - A un minuto del templo para poder empaparte de Cadismo. - Coja sus chanclas, la toalla y dese un bañito en la famosa playa de la Victoria. La tiene a tan solo unos pasos.  Curiosidades: - Zona frente a la cual se encuentra la mejor Cremería de la ciudad, con premios internacionales a sus productos. El nombre de esta plaza hace referencia a una ciudad de la región de Andalucía. Su casco histórico rodea una fortaleza árabe del siglo XI.  Desde que Cádiz fue sede del IX Congreso Internacional de la Lengua Española en 2023 Innysse incluye en sus anuncios palabras del habla gaditana como esta: *SUBMARINO AMARILLO: para conocer de dónde viene llamar al Cádiz ‘Submarino amarillo tenemos que irnos a la década de los 80 cuando el cuadro andaluz encabezado en aquel entonces por Mágico González siempre lograba resurgir de sus cenizas en un periplo a camino entre Segunda y Primera, con continuas subidas y bajadas entres ambas divisiones. Esta fortaleza para “salir siempre a flote” originaría el sobrenombre de ‘Submarino amarillo’ Si esta propiedad fuera una canción sería: The Beatles - Yellow Submarine Honorarios, gastos e impuestos relativos a la compra y/o financiación del inmueble, no se encuentran incluidos en el precio de venta del mismo. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Esta información tiene un periodo de validez de 15 días. Mobiliario no incluido en el precio. Características y precios válidos salvo error tipográfico. La fotografía de portada de este anuncio ha podido verse sometida a la utilización de filtros fotográficos con el objetivo de crear una imagen más artística. Innysse, la atípica inmobiliaria de toda la vida. Calle Barrié 25 de Cádiz. Calle San Francisco 35 de Cádiz.   .",True,good,False,True,3393.0,{'typology': 'flat'},"{'subtitle': 'Cortadura - Zona Franca, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
14,103776194,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/21/72/1199781352.jpg,VEL00981758,22,bj,126000.0,flat,sale,44.0,True,1,1,La Caleta - La Viña,Cádiz,Cádiz,La Caleta - La Viña,es,36.5304229,-6.3038371,False,https://www.idealista.com/inmueble/103776194/,2085,"VELAMAR les ofrece está fantástica oportunidad en el barrio de la Viña, a 5 minutos de la playa de la Caleta con un maravilloso paseo donde podrá disfrutar de un agradable entorno y de sus vistas únicas. Piso de 44.11m2 ubicado en planta baja exterior a la calle. Al entrar al inmueble nos encontramos con el salón, una cocina independiente, ambas con ventanas de aluminio lacadas en blanco exteriores a la calle, un baño con placa de ducha y una habitación con 2 armarios empotrados y ventanas a zona de patio común del edificio. ¡No deje pasar esta oportunidad y venga a visitarlo! En los alrededores encontrará farmacias, colegio, supermercados, centros médicos, comercios, etc.. . Impuestos, Honorarios y Gastos de la compraventa no incluidos en el precio. El consumidor tiene a su disposición el DIA de la vivienda.",False,good,False,False,2864.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
15,104032054,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/7e/ba/1207776960.jpg,VEL00982758,29,3,189000.0,flat,sale,49.0,True,1,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5347208,-6.2963864,False,https://www.idealista.com/inmueble/104032054/,1863,"VELAMAR te ofrece este fantástico apartamento con licencia turística en pleno corazón del casco antiguo. La vivienda dispone de un gran salón con varias ventanas al exterior con lo que recibe mucha luz y ventilación, un dormitorio muy espacioso con dos armarios, cocina muy coqueta totalmente equipada con acceso a un patio y trastero de uso privativo. La vivienda esta totalmente reformada y equipada a nivel de menaje y mobiliario. Suelos de tarima, ventanas de aluminio blanco. El patio con acceso desde la cocina muy espacioso para grandes veladas en buena compañía. El cuarto de baño con su placa de ducha totalmente reformado. La vivienda esta cataloga con la puntuación mas alta en los portales de alquiler turísticos. La altura es tercera planta sin ascensor. Mejor ver. Indicar que la vivienda originariamente era de dos dormitorios y con una reforma se modifico a uno, con lo que los todos los espacios son muy amplios. Impuestos, Honorarios de agencia y gastos de la compra no incluidos en el precio.",False,good,False,False,3857.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
16,101965564,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/a1/04/1176776671.jpg,P2344,28,2,394000.0,flat,sale,130.0,True,4,2,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.536936,-6.2976942,False,https://www.idealista.com/inmueble/101965564/,2129,"¿Buscas un PISO CON ENCANTO en el CENTRO DE CÁDIZ? ¡Este es el suyo! Posibilidades: - Inmueble apto para familias numerosas debido a sus grandes dimensiones y sus numerosas estancias.  - Si eres un amante de las reformas, debido a su gran tamaño, podrás crear la mejor disposición de vivienda que se amolde a tus necesidades. ¡Si lo ves seguramente te EMBARBETES* con él!  Interesante: - Aunque no lo creas, la vivienda posee dos baños, característica complicada de encontrar en el centro histórico de nuestra ciudad. - Gracias a sus dos balcones, sus estancias son luminosas y agradables. - Conserva las famosas ""vigas vistas"" de Cádiz y suelo hidráulico muy característico en la ciudad. Localización: - Ubicado en una de las plazas mas conocidas e importantes de Cádiz, con solo abrir sus balcones tendrá unas vistas maravillosas. - Unos diez minutos escasos para llegar a la famosa playa de La Caleta. - Muy cerca de la calle Ancha y de la Alameda Apodaca. Podrá darse unos paseos espectaculares. Curiosidades: - Lugar alegre y de los más visitados de Cádiz. Es muy típico ver por la tarde a niños jugando a la pelota, a estudiantes que salen de la universidad y a gente que tapea cerca. - En nuestro apartado histórico: la zona fue llamada en origen Campo de la Jara, pero en el siglo XVII se le cambiará su nombre al actual debido a la construcción de una iglesia cercana. Desde que Cádiz fue sede del IX Congreso Internacional de la Lengua Española en 2023 Innysse incluye en sus anuncios palabras del habla gaditana como esta: *EMBARBETAR: Apoderarse de una cosa y no soltarla. Si esta propiedad fuera una canción sería ""COLEGA ANTIBALAS"" de nuestro querido Jerezano RAÚLE Honorarios, gastos e impuestos relativos a la compra y/o financiación del inmueble, no se encuentran incluidos en el precio de venta del mismo. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Esta información tiene un periodo de validez de 15 días. Características y precios válidos salvo error tipográfico. La fotografía de portada de este anuncio ha podido verse sometida a la utilización de filtros fotográficos con el objetivo de crear una imagen más artística. Innysse, la atípica inmobiliaria de toda la vida. Calle Barrié 25 de Cádiz. Calle San Francisco 35 de Cádiz.   .",True,good,False,False,3031.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
17,104108178,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/e2/94/1210056906.jpg,VEL00995758,37,1,257000.0,duplex,sale,87.0,False,2,2,Ayuntamiento - Catedral,Cádiz,Cádiz,Ayuntamiento - Catedral,es,36.5314784,-6.2921841,False,https://www.idealista.com/inmueble/104108178/,1348,"Fantástico Dúplex de exclusivo diseño junto al Palacio de Congresos y Ayuntamiento y muy cercano a la estación de renfe y de autobuses, lo que hace que disfrute de una ubicación privilegiada. Se encuentra ubicado en un edificio rehabilitado en el centro de Cádiz con un patio interior de diseño vanguardista. Consta de salón comedor con cocina abierta amueblada con electrodomésticos, dos dormitorios y dos cuartos de baño completos. Se entrega completamente amueblada con lo que ahorrarás tiempo y dinero en su amueblamiento, además han dotado a la vivienda de un aire acogedor y lleno de detalles que estamos seguros te encantarán. Cuenta con altos niveles de calidad, confort y ahorro energético como la aerotermia o su carpintería interior blanca y exterior de madera de perfil europeo, oscilobatientes, con doble acristalamiento y rotura de puente térmico. Si a todo esto le unimos que se encuentra en una zona privilegiada del casco histórico de la ciudad de Cádiz, hace de esta vivienda una oportunidad única. ¡VEN A VISITARLA y te convencerás! Impuestos, honorarios y gastos de la compra no incluidos en el precio. El consumidor tiene a su disposición el DIA de la vivienda.",False,good,False,True,2954.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Ayuntamiento - Catedral, Cádiz', 'title': 'Dúplex'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
18,101519358,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/7c/26/1176528237.jpg,P2253,28,6,310000.0,flat,sale,73.0,True,3,2,Playa Victoria - Paseo Marítimo,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.4978877,-6.2750681,False,https://www.idealista.com/inmueble/101519358/,2752,"FUNCIONAL Y ESPACIOSA vivienda busca comprador que desee disfrutar de los ENCANTOS de esta zona de la ciudad. Posibilidades: -Estás a un paso de la playa así que coge tu pareo, tu silla y ponte después PUO* con la oferta gastronómica que encontrarás en el mismo Paseo Marítimo. - Comunidad de las mas completas de nuestra ciudad, hay pocas cosas que ésta no le ofrezca.  Interesante: - Plaza de garaje opcional, no tendrá que calentarse la cabeza buscando sitio para dejar su coche. ¿Algo mas cómodo que eso?  - Piso luminoso con muy buena orientación, por lo que recibe muchas horas de sol al día. - Vivienda polifacética apta para familias y segundas residencias. Localización: - Estás a un suspiro de la playa ¡a un paso! y de una de las mejores heladerías de la ciudad. - Rodeado de la mejor oferta gastronómica y de todo tipos de servicios para que hagan mas fácil tu día a día en la ciudad. Curiosidades: - Las casetas, complementadas con las de madera que se instalaban a pie de la arena y eran un poco más pequeñas, eran el santo y seña de la playa de la Victoria, junto a los bares precursores de los actuales chiringuitos, y los pequeños quioscos, proveedores de Mirinda, patatas fritas o helados para los más pequeños. Más lejos, en la frontera de Cádiz con Cortadura, se levantaban sin ton ni son casetas de madera de gran tamaño, a modo de pequeños hotelitos de verano, aprovechando que esta zona de la ciudad apenas estaba poblada. Desde que Cádiz fue sede del IX Congreso Internacional de la Lengua Española en 2023 Innysse incluye en sus anuncios palabras del habla gaditana como esta: *PUO: Hartarse de comer Si esta propiedad fuera una canción sería: Dicen que el mundo se acaba de nuestro Roteño ""Antoñito Molina"" Honorarios, gastos e impuestos relativos a la compra y/o financiación del inmueble, no se encuentran incluidos en el precio de venta del mismo. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Esta información tiene un periodo de validez de 15 días. Características y precios válidos salvo error tipográfico. La fotografía de portada de este anuncio ha podido verse sometida a la utilización de filtros fotográficos con el objetivo de crear una imagen más artística. Innysse, la atípica inmobiliaria de toda la vida. Calle Barrié 25 de Cádiz. Calle San Francisco 35 de Cádiz   .",True,good,False,True,4247.0,{'typology': 'flat'},"{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destacado'},
19,97946170,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/dd/4a/995863442.jpg,11719,17,3,135000.0,flat,sale,57.0,False,2,1,compañía,Cádiz,Cádiz,La Caleta - La Viña,es,36.5304265,-6.2969853,False,https://www.idealista.com/inmueble/97946170/,1567,"ZONA CATEDRAL - Piso situado en el centro de Cádiz, a pocos metros del Mercado Central y junto a las calles más comerciales de la zona, rodeado de las plazas más típicas, de edificios históricos, y de calles llenas de historia, en un enclave ideal para disfrutar de la actividad cultural y comercial que ofrece esta zona de la ciudad. 57 m2, 2 habitaciones, 1 baño, cocina amueblada, LUMINOSO y en una ubicación excelente. Estupenda OCASIÓN para adquirir un piso ideal para una INVERSIÓN SEGURA o para crear su nuevo hogar en pleno corazón de Cádiz. Nuestros precios no incluyen impuestos ni honorarios, los cuales serán detallados en la visita con total Transparencia. Distancia a la playa: 600 metros. e-INMOBILIA: te asomamos a tus sueños...",False,good,False,False,2368.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso en compañía'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
20,99356882,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/9e/b1/1041301574.jpg,010,22,4,560000.0,flat,sale,150.0,True,4,2,Playa Victoria - Paseo Marítimo,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.512593,-6.284081,False,https://www.idealista.com/inmueble/99356882/,1025,"Una vivienda frontal al mar para disfrutar de las espectaculares puestas de sol y una hermosa playa. Esta vivienda ofrece la oportunidad de vivir en la mejor zona de Cádiz, en pleno Paseo Marítimo cerca de la Avenida principal y del Hotel Playa. El piso es muy amplio y dispone de una impresionante terraza, entre las más grandes que se encuentran en los edificios del Paseo Marítimo. Vivienda muy soleada y luminosa con orientación sur. Óptima inversión ya que las viviendas en primera línea son muy demandadas. La vista es impresionante. Otro aspecto importante teniendo en cuenta que en la zona es casi imposible aparcar, es que la vivienda tiene una gran plaza de aparcamiento cerrada y un amplio trastero en el mismo edificio por 70.000€ más. Estamos ante una de esas viviendas privilegiadas que permiten convertir los sueños en realidad. Inmejorable zona de ocio y restaurantes, rodeado de todos los servicios, transporte publico, colegios públicos y privados, supermercados, farmacias, parada de bus urbano, interurbanos, bancos, jardines y parques. Parkings. Honorarios de agencia, gastos de compra y notaria NO incluidos en el precio.",False,renew,False,True,3733.0,{'typology': 'flat'},"{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,"[{'name': 'seaViewsType', 'text': 'Vistas al mar'}]","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 70000.0}",{'groupDescription': 'Destacado'},
21,102545922,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/d2/11/1159131021.jpg,062,22,1,320000.0,flat,sale,100.0,True,2,2,Playa Victoria - Paseo Marítimo,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.5081798,-6.2794708,False,https://www.idealista.com/inmueble/102545922/,1547,"ESPECTACULAR VIVIENDA EN MUÑOZ ARENILLAS. Consta de 100 metros cuadrados repartidos en dos dormitorios dobles (antes tres), dos baños completos (uno dentro del dormitorio principal), amplio salón con terraza cerrada y orientación sur (muy soleado) y gran cocina amueblada con salida a un patio de uso privativo. Todas las estancias muy amplias y cómodas. Vivienda reformada. Finca con ascensor. A cien metros de la playa de la Victoria y rodeada de los mejores restaurantes de la zona del Paseo Marítimo. Cuenta con innumerables servicios y comercios. No dude en consultarnos. Nuestro trabajo es asesorarle. Honorarios de agencia, gastos de compra y notaria no incluidos en el precio.",False,good,False,True,3200.0,{'typology': 'flat'},"{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
22,103864383,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/6d/2f/1202567411.jpg,VEL00984758,29,1,220000.0,flat,sale,100.0,True,3,1,La Caleta - La Viña,Cádiz,Cádiz,La Caleta - La Viña,es,36.5305489,-6.2982878,False,https://www.idealista.com/inmueble/103864383/,1669,"VELAMAR les presenta fantástico piso en zona Catedral. Está distribuida en una habitación doble y 2 habitaciones sencillas, salón muy luminoso con amplia cristalera hacia calle San Juan. , cocina y amplio cuarto de baño con placa ducha. La propiedad se encuentra en buen estado, suelo de gres, carpintería exterior de madera lacada y climalit, mosquiteras en ventanas. Techos altos lo que le confiere amplitud y luminosidad. Gas butano. Exterior. Piso en esquina, con tres balcones con cierros a la calle. Excelente zona. Con todo tipo de servicios e infraesteuctura a su alcance. Próxima a Catedral, parada de autobuses, supermercados, zona de paso. Edificio rehabilitado en 2003. Dispone de dos azoteas transitables. Por su fantástica ubicación y característica resulta muy cómoda e ideal tanto para vivir todo el año para familias como para inversión o segunda residencia. *Gastos de compraventa según Ley, impuestos y honorarios de la agencia no incluidos en el precio.",False,good,False,False,2200.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
23,101760916,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/93/d2/1132906687.jpg,,16,3,275000.0,flat,sale,77.0,True,2,2,Avenida cayetano del toro,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.5033712,-6.2733686,False,https://www.idealista.com/inmueble/101760916/,2225,"PuertoSur Inmobiliaria le ofrece en exclusiva esta magnifica vivienda situada en una calle paralela a la Playa La Victoria, en Avenida Cayetano del toro, justamente a la entrada de Cádiz. Rodeada por todo tipo de comercios y servicios, ubicada en un bonito edificio residencial con ascensor, conserje y ascensor.. . La vivienda disfruta de una superficie aprox de 77 m2, distribuidos en; Recibidor, cocina independiente equipada, dos habitaciones muy amplias equipadas con armarios empotrados, dos baños completos (uno de ellos en suite), salón comedor amplio y luminoso. Si desea ampliar la información o concertar una visita no dude en llamar. Si desea ampliar la información o concertar una visita no dude en llamar. De acuerdo con lo prevenido en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los gastos notariales, registrales, I. T. P. , honorarios de intermediación, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio. Por mandato expreso del propietario, comercializamos este inmueble en exclusiva, lo que le garantiza el acceso a toda la información, a un servicio de calidad, un trato fácil, sencillo y sin interferencias de terceros. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad o a los vecinos. Muchas gracias por su comprensión. Si usted es agente inmobiliario y tiene un cliente para este inmueble, llámenos: estaremos encantados de colaborar.",False,good,False,True,3571.0,{'typology': 'flat'},"{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Piso en Avenida cayetano del toro'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
24,88712685,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/8d/7b/753377312.jpg,000796,32,4,250000.0,penthouse,sale,100.0,True,3,2,Calle San José,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5316982,-6.3019088,False,https://www.idealista.com/inmueble/88712685/,2008,"¡OPORTUNIDAD ÚNICA! Vive en un maravilloso ático dúplex de diseño completamente reformado. En la primera planta nos encontramos con la cocina de diseño y salón siendo una estancia de concepto abierto. Continuamos con 3 dormitorios, todos con armarios empotrados forrados y ventanas de PVC. En el dormitorio principal vemos una ventana y un cierro a la calle con doble acristalamiento. Seguimos en la misma planta con un baño completo con placa ducha y lavado de dos senos y un armario empotrado; por último dispone de un aseo junto a la zona del salón. En toda la planta los suelos son de tarima flotante En la segunda planta nos encontramos con una terraza cubierta, acondicionada para una zona de descanso, relax, y zona de ejercicio. Cuenta con un lavadero y una habitación adecuada actualmente con un vestidor, dispone de aire acondicionado frió/calor en esta segunda planta. Los suelos del vestidor/ gimnasio son de gres y en la terraza el suelo es de césped artificial. Finca sin ascensor. ¡No deje pasar esta maravillosa oportunidad y consúltenos!",False,good,False,False,2500.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Ático en Calle San José'}",False,False,False,False,False,False,,,{'groupDescription': 'Destacado'},
